OBJECTID,PointIndex,CrossM,Elevation,CS_HydroID
        82,        56,   784.923,    56.952,        82
        82,        57,   800.994,    57.212,        82
        82,        58,   802.522,    57.304,        82
        82,        59,   820.238,    59.048,        82
        82,        60,   828.428,    59.748,        82
        82,        61,   843.699,    60.593,        82
        82,        62,   860.290,    61.256,        82
        82,        63,   875.635,    62.062,        82
        82,        64,   887.769,    63.253,        82
        82,        65,   887.804,    63.259,        82
        82,        66,   891.112,    63.875,        82
        82,        67,   899.073,    65.535,        82
        82,        68,   906.995,    68.337,        82
        82,        69,   921.780,    70.306,        82
        82,        70,   937.765,    71.476,        82
        82,        71,   937.781,    71.477,        82
        83,         1,   290.588,    71.701,        83
        83,         2,   298.216,    71.191,        83
        83,         3,   307.941,    70.194,        83
        83,         4,   310.058,    69.780,        83
        83,         5,   312.785,    68.844,        83
        83,         6,   315.076,    68.342,        83
        83,         7,   317.934,    66.639,        83
        83,         8,   320.718,    66.018,        83
        83,         9,   327.356,    64.753,        83
        83,        10,   348.883,    63.242,        83
        83,        11,   369.085,    62.388,        83
        83,        12,   375.866,    61.635,        83
        83,        13,   379.496,    61.208,        83
        83,        14,   395.685,    60.451,        83
        83,        15,   397.829,    59.954,        83
        83,        16,   412.117,    59.111,        83
        83,        17,   415.039,    58.905,        83
        83,        18,   432.902,    58.233,        83
        83,        19,   454.880,    57.092,        83
        83,        20,   480.735,    55.639,        83
        83,        21,   492.256,    55.152,        83
        83,        22,   498.068,    54.941,        83
        83,        23,   503.602,    54.834,        83
        83,        24,   518.319,    54.747,        83
        83,        25,   525.322,    54.541,        83
        83,        26,   540.572,    54.940,        83
        83,        27,   547.308,    55.498,        83
        83,        28,   559.760,    55.787,        83
        83,        29,   559.781,    55.789,        83
        83,        30,   573.062,    56.524,        83
        83,        31,   574.125,    56.554,        83
        83,        32,   596.637,    57.312,        83
        83,        33,   601.684,    56.753,        83
        83,        34,   611.398,    56.158,        83
        83,        35,   622.217,    56.205,        83
        83,        36,   632.235,    56.612,        83
        83,        37,   640.782,    57.146,        83
        83,        38,   643.803,    57.622,        83
        83,        39,   644.177,    57.606,        83
        83,        40,   651.283,    56.556,        83
        83,        41,   653.715,    56.392,        83
        83,        42,   666.259,    55.939,        83
        83,        43,   674.101,    55.976,        83
        83,        44,   681.633,    55.413,        83
        83,        45,   690.858,    55.407,        83
        83,        46,   702.408,    55.511,        83
        83,        47,   710.725,    55.719,        83
        83,        48,   719.243,    56.255,        83
        83,        49,   722.118,    56.402,        83
        83,        50,   735.567,    56.898,        83
        83,        51,   737.668,    56.924,        83
        83,        52,   750.751,    56.846,        83
        83,        53,   770.737,    57.350,        83
        83,        54,   771.436,    57.343,        83
        83,        55,   784.780,    56.832,        83
        83,        56,   787.837,    56.773,        83
        83,        57,   803.907,    56.997,        83
        83,        58,   805.435,    57.075,        83
        83,        59,   823.150,    58.712,        83
        83,        60,   831.339,    59.352,        83
        83,        61,   846.610,    60.163,        83
        83,        62,   863.200,    60.832,        83
        83,        63,   878.544,    61.660,        83
        83,        64,   890.677,    62.919,        83
        83,        65,   890.712,    62.926,        83
        83,        66,   894.020,    63.585,        83
        83,        67,   901.980,    65.321,        83
        83,        68,   909.903,    68.303,        83
        83,        69,   924.686,    70.310,        83
        83,        70,   940.671,    71.435,        83
        83,        71,   940.688,    71.436,        83
        84,         1,   294.471,    71.726,        84
        84,         2,   302.067,    71.187,        84
        84,         3,   311.753,    70.221,        84
        84,         4,   313.861,    69.797,        84
        84,         5,   316.577,    68.930,        84
        84,         6,   318.859,    68.428,        84
        84,         7,   321.705,    66.635,        84
        84,         8,   324.478,    66.014,        84
        84,         9,   331.089,    64.705,        84
        84,        10,   352.528,    63.266,        84
        84,        11,   372.648,    62.366,        84
        84,        12,   379.402,    61.559,        84
        84,        13,   383.017,    61.109,        84
        84,        14,   399.140,    60.339,        84
        84,        15,   401.275,    59.807,        84
        84,        16,   415.505,    58.938,        84
        84,        17,   418.415,    58.734,        84
        84,        18,   436.206,    58.121,        84
        84,        19,   458.094,    57.025,        84
        84,        20,   483.844,    55.647,        84
        84,        21,   495.318,    55.207,        84
        84,        22,   501.106,    55.013,        84
        84,        23,   506.618,    54.930,        84
        84,        24,   521.275,    54.866,        84
        84,        25,   528.249,    54.656,        84
        84,        26,   543.499,    55.073,        84
        84,        27,   550.234,    55.563,        84
        84,        28,   562.686,    55.874,        84
        84,        29,   562.707,    55.875,        84
        84,        30,   575.987,    56.458,        84
        84,        31,   577.050,    56.481,        84
        84,        32,   599.561,    57.114,        84
        84,        33,   604.607,    56.673,        84
        84,        34,   614.321,    56.208,        84
        84,        35,   625.140,    56.258,        84
        84,        36,   635.157,    56.698,        84
        84,        37,   643.704,    57.223,        84
        84,        38,   646.724,    57.720,        84
        84,        39,   647.098,    57.699,        84
        84,        40,   654.204,    56.725,        84
        84,        41,   656.636,    56.548,        84
        84,        42,   669.179,    56.059,        84
        84,        43,   677.021,    56.101,        84
        84,        44,   684.552,    55.493,        84
        84,        45,   693.777,    55.488,        84
        84,        46,   705.327,    55.571,        84
        84,        47,   713.643,    55.775,        84
        84,        48,   722.160,    56.242,        84
        84,        49,   725.035,    56.363,        84
        84,        50,   738.484,    56.776,        84
        84,        51,   740.585,    56.786,        84
        84,        52,   753.667,    56.648,        84
        84,        53,   773.652,    57.116,        84
        84,        54,   774.351,    57.112,        84
        84,        55,   787.694,    56.640,        84
        84,        56,   790.751,    56.594,        84
        84,        57,   806.820,    56.783,        84
        84,        58,   808.348,    56.846,        84
        84,        59,   826.062,    58.375,        84
        84,        60,   834.251,    58.956,        84
        84,        61,   849.521,    59.733,        84
        84,        62,   866.110,    60.407,        84
        84,        63,   881.453,    61.258,        84
        84,        64,   893.586,    62.585,        84
        84,        65,   893.620,    62.593,        84
        84,        66,   896.928,    63.295,        84
        84,        67,   904.888,    65.107,        84
        84,        68,   912.810,    68.268,        84
        84,        69,   927.593,    70.314,        84
        84,        70,   943.576,    71.394,        84
        84,        71,   943.594,    71.395,        84
        85,         1,   298.353,    71.752,        85
        85,         2,   305.919,    71.183,        85
        85,         3,   315.565,    70.249,        85
        85,         4,   317.664,    69.815,        85
        85,         5,   320.369,    69.015,        85
        85,         6,   322.642,    68.513,        85
        85,         7,   325.477,    66.631,        85
        85,         8,   328.237,    66.010,        85
        85,         9,   334.822,    64.656,        85
        85,        10,   356.174,    63.289,        85
        85,        11,   376.211,    62.345,        85
        85,        12,   382.937,    61.484,        85
        85,        13,   386.538,    61.009,        85
        85,        14,   402.595,    60.226,        85
        85,        15,   404.721,    59.660,        85
        85,        16,   418.893,    58.766,        85
        85,        17,   421.791,    58.563,        85
        85,        18,   439.509,    58.008,        85
        85,        19,   461.308,    56.958,        85
        85,        20,   486.953,    55.655,        85
        85,        21,   498.380,    55.262,        85
        85,        22,   504.145,    55.085,        85
        85,        23,   509.634,    55.025,        85
        85,        24,   524.232,    54.984,        85
        85,        25,   531.177,    54.772,        85
        85,        26,   546.426,    55.207,        85
        85,        27,   553.161,    55.627,        85
        85,        28,   565.612,    55.960,        85
        85,        29,   565.632,    55.961,        85
        85,        30,   578.912,    56.391,        85
        85,        31,   579.975,    56.408,        85
        85,        32,   602.485,    56.916,        85
        85,        33,   607.531,    56.592,        85
        85,        34,   617.244,    56.258,        85
        85,        35,   628.062,    56.311,        85
        85,        36,   638.079,    56.784,        85
        85,        37,   646.625,    57.300,        85
        85,        38,   649.646,    57.817,        85
        85,        39,   650.020,    57.793,        85
        85,        40,   657.125,    56.894,        85
        85,        41,   659.557,    56.703,        85
        85,        42,   672.099,    56.179,        85
        85,        43,   679.940,    56.226,        85
        85,        44,   687.472,    55.572,        85
        85,        45,   696.696,    55.568,        85
        85,        46,   708.245,    55.631,        85
        85,        47,   716.561,    55.830,        85
        85,        48,   725.078,    56.229,        85
        85,        49,   727.953,    56.325,        85
        85,        50,   741.400,    56.655,        85
        85,        51,   743.501,    56.647,        85
        85,        52,   756.583,    56.451,        85
        85,        53,   776.567,    56.881,        85
        85,        54,   777.266,    56.882,        85
        85,        55,   790.608,    56.447,        85
        85,        56,   793.664,    56.416,        85
        85,        57,   809.733,    56.569,        85
        85,        58,   811.261,    56.617,        85
        85,        59,   828.974,    58.039,        85
        85,        60,   837.163,    58.561,        85
        85,        61,   852.431,    59.303,        85
        85,        62,   869.020,    59.983,        85
        85,        63,   884.363,    60.856,        85
        85,        64,   896.494,    62.251,        85
        85,        65,   896.529,    62.259,        85
        85,        66,   899.837,    63.006,        85
        85,        67,   907.796,    64.893,        85
        85,        68,   915.718,    68.234,        85
        85,        69,   930.500,    70.318,        85
        85,        70,   946.482,    71.352,        85
        85,        71,   946.501,    71.354,        85
        86,         1,   302.235,    71.778,        86
        86,         2,   309.770,    71.179,        86
        86,         3,   319.376,    70.276,        86
        86,         4,   321.467,    69.832,        86
        86,         5,   324.161,    69.100,        86
        86,         6,   326.424,    68.599,        86
        86,         7,   329.248,    66.628,        86
        86,         8,   331.997,    66.005,        86
        86,         9,   338.554,    64.607,        86
        86,        10,   359.819,    63.313,        86
        86,        11,   379.774,    62.323,        86
        86,        12,   386.473,    61.408,        86
        86,        13,   390.059,    60.909,        86
        86,        14,   406.050,    60.114,        86
        86,        15,   408.168,    59.514,        86
        86,        16,   422.281,    58.594,        86
        86,        17,   425.168,    58.392,        86
        86,        18,   442.813,    57.895,        86
        86,        19,   464.522,    56.890,        86
        86,        20,   490.062,    55.664,        86
        86,        21,   501.442,    55.317,        86
        86,        22,   507.183,    55.156,        86
        86,        23,   512.650,    55.120,        86
        86,        24,   527.188,    55.103,        86
        86,        25,   534.105,    54.888,        86
        86,        26,   549.353,    55.340,        86
        86,        27,   556.087,    55.692,        86
        86,        28,   568.538,    56.046,        86
        86,        29,   568.558,    56.048,        86
        86,        30,   581.837,    56.325,        86
        86,        31,   582.900,    56.336,        86
        86,        32,   605.409,    56.717,        86
        86,        33,   610.455,    56.512,        86
        86,        34,   620.167,    56.307,        86
        86,        35,   630.985,    56.364,        86
        86,        36,   641.001,    56.870,        86
        86,        37,   649.547,    57.376,        86
        86,        38,   652.567,    57.915,        86
        86,        39,   652.941,    57.887,        86
        86,        40,   660.046,    57.063,        86
        86,        41,   662.478,    56.859,        86
        86,        42,   675.019,    56.300,        86
        86,        43,   682.860,    56.350,        86
        86,        44,   690.391,    55.651,        86
        86,        45,   699.615,    55.649,        86
        86,        46,   711.163,    55.691,        86
        86,        47,   719.479,    55.886,        86
        86,        48,   727.995,    56.216,        86
        86,        49,   730.870,    56.286,        86
        86,        50,   744.317,    56.533,        86
        86,        51,   746.418,    56.508,        86
        86,        52,   759.498,    56.254,        86
        86,        53,   779.482,    56.647,        86
        86,        54,   780.180,    56.651,        86
        86,        55,   793.522,    56.255,        86
        86,        56,   796.578,    56.237,        86
        86,        57,   812.646,    56.354,        86
        86,        58,   814.174,    56.388,        86
        86,        59,   831.886,    57.703,        86
        86,        60,   840.074,    58.165,        86
        86,        61,   855.342,    58.874,        86
        86,        62,   871.930,    59.559,        86
        86,        63,   887.272,    60.454,        86
        86,        64,   899.403,    61.918,        86
        86,        65,   899.438,    61.926,        86
        86,        66,   902.745,    62.716,        86
        86,        67,   910.704,    64.678,        86
        86,        68,   918.625,    68.199,        86
        86,        69,   933.407,    70.322,        86
        86,        70,   949.388,    71.311,        86
        86,        71,   949.407,    71.312,        86
        87,         1,   306.118,    71.804,        87
        87,         2,   313.621,    71.175,        87
        87,         3,   323.188,    70.303,        87
        87,         4,   325.271,    69.850,        87
        87,         5,   327.953,    69.186,        87
        87,         6,   330.207,    68.684,        87
        87,         7,   333.019,    66.624,        87
        87,         8,   335.757,    66.001,        87
        87,         9,   342.287,    64.559,        87
        87,        10,   363.464,    63.336,        87
        87,        11,   383.337,    62.302,        87
        87,        12,   390.008,    61.333,        87
        87,        13,   393.579,    60.810,        87
        87,        14,   409.505,    60.002,        87
        87,        15,   411.614,    59.367,        87
        87,        16,   425.669,    58.421,        87
        87,        17,   428.544,    58.221,        87
        87,        18,   446.116,    57.783,        87
        87,        19,   467.736,    56.823,        87
        87,        20,   493.171,    55.672,        87
        87,        21,   504.504,    55.372,        87
        87,        22,   510.221,    55.228,        87
        87,        23,   515.666,    55.216,        87
        87,        24,   530.144,    55.221,        87
        87,        25,   537.032,    55.004,        87
        87,        26,   552.280,    55.473,        87
        87,        27,   559.014,    55.757,        87
        87,        28,   571.464,    56.133,        87
        87,        29,   571.484,    56.134,        87
        87,        30,   584.762,    56.259,        87
        87,        31,   585.825,    56.263,        87
        87,        32,   608.333,    56.519,        87
        87,        33,   613.378,    56.431,        87
        87,        34,   623.090,    56.357,        87
        87,        35,   633.907,    56.417,        87
        87,        36,   643.923,    56.956,        87
        87,        37,   652.468,    57.453,        87
        87,        38,   655.489,    58.012,        87
        87,        39,   655.863,    57.981,        87
        87,        40,   662.967,    57.232,        87
        87,        41,   665.399,    57.014,        87
        87,        42,   677.940,    56.420,        87
        87,        43,   685.780,    56.475,        87
        87,        44,   693.310,    55.731,        87
        87,        45,   702.534,    55.729,        87
        87,        46,   714.082,    55.750,        87
        87,        47,   722.397,    55.942,        87
        87,        48,   730.913,    56.203,        87
        87,        49,   733.787,    56.247,        87
        87,        50,   747.233,    56.412,        87
        87,        51,   749.334,    56.369,        87
        87,        52,   762.414,    56.057,        87
        87,        53,   782.397,    56.413,        87
        87,        54,   783.095,    56.421,        87
        87,        55,   796.436,    56.062,        87
        87,        56,   799.492,    56.058,        87
        87,        57,   815.559,    56.140,        87
        87,        58,   817.087,    56.159,        87
        87,        59,   834.798,    57.366,        87
        87,        60,   842.986,    57.769,        87
        87,        61,   858.253,    58.444,        87
        87,        62,   874.840,    59.134,        87
        87,        63,   890.181,    60.052,        87
        87,        64,   902.311,    61.584,        87
        87,        65,   902.346,    61.592,        87
        87,        66,   905.653,    62.427,        87
        87,        67,   913.612,    64.464,        87
        87,        68,   921.532,    68.165,        87
        87,        69,   936.313,    70.326,        87
        87,        70,   952.294,    71.270,        87
        87,        71,   952.313,    71.271,        87
        88,         1,   310.000,    71.830,        88
        88,         2,   327.000,    70.330,        88
        88,         3,   333.990,    68.770,        88
        88,         4,   336.790,    66.620,        88
        88,         5,   346.020,    64.510,        88
        88,         6,   386.900,    62.280,        88
        88,         7,   397.100,    60.710,        88
        88,         8,   412.960,    59.890,        88
        88,         9,   415.060,    59.220,        88
        88,        10,   431.920,    58.050,        88
        88,        11,   449.420,    57.670,        88
        88,        12,   496.280,    55.680,        88
        88,        13,   513.260,    55.300,        88
        88,        14,   533.100,    55.340,        88
        88,        15,   539.960,    55.120,        88
        88,        16,   574.410,    56.220,        88
        88,        17,   588.750,    56.190,        88
        88,        18,   636.830,    56.470,        88
        88,        19,   655.390,    57.530,        88
        88,        20,   658.410,    58.110,        88
        88,        21,   668.320,    57.170,        88
        88,        22,   680.860,    56.540,        88
        88,        23,   688.700,    56.600,        88
        88,        24,   696.230,    55.810,        88
        88,        25,   717.000,    55.810,        88
        88,        26,   733.830,    56.190,        88
        88,        27,   750.150,    56.290,        88
        88,        28,   765.330,    55.860,        88
        88,        29,   786.010,    56.190,        88
        88,        30,   799.350,    55.870,        88
        88,        31,   820.000,    55.930,        88
        88,        32,   837.710,    57.030,        88
        88,        33,   877.750,    58.710,        88
        88,        34,   893.090,    59.650,        88
        88,        35,   905.220,    61.250,        88
        88,        36,   916.520,    64.250,        88
        88,        37,   924.440,    68.130,        88
        88,        38,   939.220,    70.330,        88
        88,        39,   955.200,    71.229,        88
        88,        40,   955.220,    71.230,        88
        89,         1,   316.600,    71.848,        89
        89,         2,   330.848,    70.522,        89
        89,         3,   333.523,    70.214,        89
        89,         4,   336.742,    69.521,        89
        89,         5,   336.822,    69.510,        89
        89,         6,   343.460,    68.012,        89
        89,         7,   345.137,    67.709,        89
        89,         8,   348.468,    65.888,        89
        89,         9,   353.965,    64.877,        89
        89,        10,   359.447,    63.967,        89
        89,        11,   364.738,    63.708,        89
        89,        12,   371.456,    63.277,        89
        89,        13,   399.544,    61.999,        89
        89,        14,   401.663,    61.789,        89
        89,        15,   408.076,    61.537,        89
        89,        16,   420.209,    60.249,        89
        89,        17,   420.578,    60.235,        89
        89,        18,   431.107,    59.845,        89
        89,        19,   437.812,    59.544,        89
        89,        20,   439.076,    59.504,        89
        89,        21,   441.574,    58.975,        89
        89,        22,   448.195,    58.685,        89
        89,        23,   457.649,    58.196,        89
        89,        24,   461.629,    57.947,        89
        89,        25,   465.332,    57.834,        89
        89,        26,   471.427,    57.767,        89
        89,        27,   482.447,    57.664,        89
        89,        28,   487.636,    57.544,        89
        89,        29,   491.667,    57.345,        89
        89,        30,   496.754,    57.247,        89
        89,        31,   527.456,    56.495,        89
        89,        32,   535.499,    56.341,        89
        89,        33,   538.189,    56.345,        89
        89,        34,   542.963,    56.418,        89
        89,        35,   556.258,    55.944,        89
        89,        36,   558.387,    55.907,        89
        89,        37,   573.719,    55.891,        89
        89,        38,   581.988,    55.789,        89
        89,        39,   590.148,    55.502,        89
        89,        40,   622.452,    56.510,        89
        89,        41,   635.899,    56.539,        89
        89,        42,   642.268,    56.596,        89
        89,        43,   665.339,    56.724,        89
        89,        44,   674.137,    56.722,        89
        89,        45,   680.983,    56.782,        89
        89,        46,   698.387,    57.696,        89
        89,        47,   701.219,    58.171,        89
        89,        48,   702.588,    58.065,        89
        89,        49,   710.512,    57.445,        89
        89,        50,   722.270,    56.972,        89
        89,        51,   729.622,    57.039,        89
        89,        52,   736.683,    56.426,        89
        89,        53,   756.159,    56.477,        89
        89,        54,   759.666,    56.554,        89
        89,        55,   771.941,    56.790,        89
        89,        56,   787.244,    56.869,        89
        89,        57,   801.478,    56.524,        89
        89,        58,   813.693,    56.690,        89
        89,        59,   820.870,    56.776,        89
        89,        60,   833.379,    56.498,        89
        89,        61,   852.742,    56.513,        89
        89,        62,   859.249,    56.847,        89
        89,        63,   869.349,    57.444,        89
        89,        64,   886.869,    58.179,        89
        89,        65,   896.443,    58.751,        89
        89,        66,   906.895,    59.530,        89
        89,        67,   913.399,    60.122,        89
        89,        68,   921.279,    60.679,        89
        89,        69,   923.423,    60.959,        89
        89,        70,   932.654,    62.254,        89
        89,        71,   943.250,    64.948,        89
        89,        72,   945.758,    66.066,        89
        89,        73,   949.912,    68.065,        89
        89,        74,   950.676,    68.395,        89
        89,        75,   964.535,    70.353,        89
        89,        76,   979.520,    71.287,        89
        89,        77,   979.536,    71.288,        89
        90,         1,   323.200,    71.866,        90
        90,         2,   339.719,    70.272,        90
        90,         3,   342.820,    69.853,        90
        90,         4,   346.552,    68.706,        90
        90,         5,   346.645,    68.690,        90
        90,         6,   354.340,    66.939,        90
        90,         7,   356.284,    66.648,        90
        90,         8,   360.146,    65.157,        90
        90,         9,   366.519,    64.190,        90
        90,        10,   372.875,    63.424,        90
        90,        11,   379.009,    63.148,        90
        90,        12,   386.797,    62.596,        90
        90,        13,   419.360,    61.327,        90
        90,        14,   421.817,    61.004,        90
        90,        15,   429.252,    60.794,        90
        90,        16,   443.319,    59.788,        90
        90,        17,   443.746,    59.776,        90
        90,        18,   455.952,    59.454,        90
        90,        19,   463.727,    59.143,        90
        90,        20,   465.191,    59.117,        90
        90,        21,   468.087,    58.730,        90
        90,        22,   475.764,    58.536,        90
        90,        23,   486.724,    58.109,        90
        90,        24,   491.339,    57.844,        90
        90,        25,   495.632,    57.685,        90
        90,        26,   502.698,    57.663,        90
        90,        27,   515.473,    57.659,        90
        90,        28,   521.490,    57.603,        90
        90,        29,   526.163,    57.348,        90
        90,        30,   532.061,    57.336,        90
        90,        31,   567.655,    56.926,        90
        90,        32,   576.980,    56.906,        90
        90,        33,   580.097,    57.011,        90
        90,        34,   585.632,    57.246,        90
        90,        35,   601.046,    56.548,        90
        90,        36,   603.514,    56.514,        90
        90,        37,   621.289,    56.456,        90
        90,        38,   630.875,    56.239,        90
        90,        39,   640.336,    55.884,        90
        90,        40,   670.494,    56.799,        90
        90,        41,   683.047,    56.888,        90
        90,        42,   688.994,    56.962,        90
        90,        43,   710.532,    57.076,        90
        90,        44,   718.746,    57.016,        90
        90,        45,   725.137,    57.094,        90
        90,        46,   741.384,    57.862,        90
        90,        47,   744.028,    58.232,        90
        90,        48,   745.306,    58.159,        90
        90,        49,   752.703,    57.720,        90
        90,        50,   763.681,    57.403,        90
        90,        51,   770.544,    57.478,        90
        90,        52,   777.136,    57.041,        90
        90,        53,   795.318,    57.144,        90
        90,        54,   798.592,    57.213,        90
        90,        55,   810.051,    57.389,        90
        90,        56,   824.338,    57.448,        90
        90,        57,   837.627,    57.189,        90
        90,        58,   849.030,    57.313,        90
        90,        59,   855.730,    57.361,        90
        90,        60,   867.408,    57.127,        90
        90,        61,   885.485,    57.096,        90
        90,        62,   891.559,    57.333,        90
        90,        63,   900.988,    57.858,        90
        90,        64,   917.344,    58.544,        90
        90,        65,   926.282,    59.260,        90
        90,        66,   936.040,    60.350,        90
        90,        67,   942.112,    61.109,        90
        90,        68,   949.469,    61.707,        90
        90,        69,   951.469,    61.967,        90
        90,        70,   960.087,    63.258,        90
        90,        71,   969.979,    65.647,        90
        90,        72,   972.321,    66.572,        90
        90,        73,   976.199,    68.398,        90
        90,        74,   976.912,    68.660,        90
        90,        75,   989.851,    70.377,        90
        90,        76,  1003.840,    71.345,        90
        90,        77,  1003.852,    71.346,        90
        91,         1,   329.800,    71.884,        91
        91,         2,   348.589,    70.021,        91
        91,         3,   352.117,    69.492,        91
        91,         4,   356.361,    67.890,        91
        91,         5,   356.467,    67.870,        91
        91,         6,   365.220,    65.866,        91
        91,         7,   367.432,    65.588,        91
        91,         8,   371.824,    64.425,        91
        91,         9,   379.072,    63.503,        91
        91,        10,   386.302,    62.880,        91
        91,        11,   393.279,    62.589,        91
        91,        12,   402.138,    61.914,        91
        91,        13,   439.177,    60.655,        91
        91,        14,   441.972,    60.220,        91
        91,        15,   450.428,    60.051,        91
        91,        16,   466.428,    59.327,        91
        91,        17,   466.914,    59.318,        91
        91,        18,   480.798,    59.063,        91
        91,        19,   489.641,    58.742,        91
        91,        20,   491.307,    58.731,        91
        91,        21,   494.601,    58.485,        91
        91,        22,   503.332,    58.387,        91
        91,        23,   515.800,    58.023,        91
        91,        24,   521.048,    57.740,        91
        91,        25,   525.931,    57.537,        91
        91,        26,   533.969,    57.558,        91
        91,        27,   548.500,    57.653,        91
        91,        28,   555.343,    57.662,        91
        91,        29,   560.659,    57.352,        91
        91,        30,   567.367,    57.424,        91
        91,        31,   607.853,    57.357,        91
        91,        32,   618.460,    57.470,        91
        91,        33,   622.006,    57.676,        91
        91,        34,   628.301,    58.074,        91
        91,        35,   645.834,    57.152,        91
        91,        36,   648.641,    57.121,        91
        91,        37,   668.860,    57.020,        91
        91,        38,   679.763,    56.688,        91
        91,        39,   690.524,    56.266,        91
        91,        40,   718.536,    57.089,        91
        91,        41,   730.196,    57.236,        91
        91,        42,   735.719,    57.328,        91
        91,        43,   755.725,    57.427,        91
        91,        44,   763.354,    57.311,        91
        91,        45,   769.290,    57.406,        91
        91,        46,   784.381,    58.028,        91
        91,        47,   786.837,    58.292,        91
        91,        48,   788.024,    58.253,        91
        91,        49,   794.895,    57.994,        91
        91,        50,   805.091,    57.835,        91
        91,        51,   811.466,    57.917,        91
        91,        52,   817.589,    57.657,        91
        91,        53,   834.477,    57.810,        91
        91,        54,   837.518,    57.872,        91
        91,        55,   848.162,    57.989,        91
        91,        56,   861.432,    58.027,        91
        91,        57,   873.775,    57.853,        91
        91,        58,   884.366,    57.935,        91
        91,        59,   890.590,    57.947,        91
        91,        60,   901.437,    57.755,        91
        91,        61,   918.227,    57.679,        91
        91,        62,   923.870,    57.818,        91
        91,        63,   932.628,    58.272,        91
        91,        64,   947.819,    58.910,        91
        91,        65,   956.121,    59.769,        91
        91,        66,   965.185,    61.170,        91
        91,        67,   970.824,    62.096,        91
        91,        68,   977.658,    62.736,        91
        91,        69,   979.516,    62.975,        91
        91,        70,   987.521,    64.263,        91
        91,        71,   996.709,    66.345,        91
        91,        72,   998.884,    67.078,        91
        91,        73,  1002.486,    68.732,        91
        91,        74,  1003.149,    68.925,        91
        91,        75,  1015.166,    70.400,        91
        91,        76,  1028.160,    71.404,        91
        92,         1,   336.400,    71.902,        92
        92,         2,   357.460,    69.771,        92
        92,         3,   361.413,    69.131,        92
        92,         4,   366.171,    67.075,        92
        92,         5,   366.289,    67.050,        92
        92,         6,   376.100,    64.793,        92
        92,         7,   378.579,    64.527,        92
        92,         8,   383.502,    63.694,        92
        92,         9,   391.626,    62.817,        92
        92,        10,   399.730,    62.337,        92
        92,        11,   407.550,    62.029,        92
        92,        12,   417.479,    61.232,        92
        92,        13,   458.993,    59.982,        92
        92,        14,   462.126,    59.435,        92
        92,        15,   471.604,    59.308,        92
        92,        16,   489.538,    58.866,        92
        92,        17,   490.082,    58.859,        92
        92,        18,   505.644,    58.671,        92
        92,        19,   515.556,    58.341,        92
        92,        20,   517.423,    58.345,        92
        92,        21,   521.115,    58.239,        92
        92,        22,   530.901,    58.239,        92
        92,        23,   544.875,    57.936,        92
        92,        24,   550.758,    57.637,        92
        92,        25,   556.231,    57.388,        92
        92,        26,   565.239,    57.454,        92
        92,        27,   581.526,    57.648,        92
        92,        28,   589.197,    57.721,        92
        92,        29,   595.154,    57.356,        92
        92,        30,   602.674,    57.512,        92
        92,        31,   648.052,    57.789,        92
        92,        32,   659.940,    58.035,        92
        92,        33,   663.914,    58.342,        92
        92,        34,   670.971,    58.902,        92
        92,        35,   690.622,    57.756,        92
        92,        36,   693.768,    57.728,        92
        92,        37,   716.430,    57.585,        92
        92,        38,   728.651,    57.137,        92
        92,        39,   740.712,    56.648,        92
        92,        40,   766.578,    57.379,        92
        92,        41,   777.344,    57.585,        92
        92,        42,   782.445,    57.694,        92
        92,        43,   800.917,    57.779,        92
        92,        44,   807.962,    57.605,        92
        92,        45,   813.443,    57.718,        92
        92,        46,   827.378,    58.194,        92
        92,        47,   829.646,    58.353,        92
        92,        48,   830.742,    58.346,        92
        92,        49,   837.086,    58.269,        92
        92,        50,   846.502,    58.267,        92
        92,        51,   852.388,    58.356,        92
        92,        52,   858.042,    58.272,        92
        92,        53,   873.636,    58.477,        92
        92,        54,   876.444,    58.531,        92
        92,        55,   886.272,    58.588,        92
        92,        56,   898.526,    58.606,        92
        92,        57,   909.923,    58.518,        92
        92,        58,   919.703,    58.558,        92
        92,        59,   925.450,    58.533,        92
        92,        60,   935.466,    58.383,        92
        92,        61,   950.970,    58.263,        92
        92,        62,   956.180,    58.304,        92
        92,        63,   964.267,    58.687,        92
        92,        64,   978.295,    59.275,        92
        92,        65,   985.961,    60.278,        92
        92,        66,   994.329,    61.990,        92
        92,        67,   999.537,    63.083,        92
        92,        68,  1005.847,    63.765,        92
        92,        69,  1007.563,    63.982,        92
        92,        70,  1014.954,    65.267,        92
        92,        71,  1023.439,    67.043,        92
        92,        72,  1025.447,    67.584,        92
        92,        73,  1028.773,    69.066,        92
        92,        74,  1029.385,    69.190,        92
        92,        75,  1040.482,    70.424,        92
        92,        76,  1052.480,    71.462,        92
        93,         1,   343.000,    71.920,        93
        93,         2,   366.330,    69.520,        93
        93,         3,   370.710,    68.770,        93
        93,         4,   375.980,    66.260,        93
        93,         5,   386.980,    63.720,        93
        93,         6,   404.180,    62.130,        93
        93,         7,   421.820,    61.470,        93
        93,         8,   432.820,    60.550,        93
        93,         9,   478.810,    59.310,        93
        93,        10,   482.280,    58.650,        93
        93,        11,   513.250,    58.400,        93
        93,        12,   530.490,    58.280,        93
        93,        13,   541.470,    57.940,        93
        93,        14,   558.470,    58.090,        93
        93,        15,   573.950,    57.850,        93
        93,        16,   586.530,    57.240,        93
        93,        17,   596.510,    57.350,        93
